"";"NU_IDADE_REFERENCIA";"CO_MUNICIPIO_END";"CO_UF_END";"CO_MUNICIPIO_END";"TP_DEPENDENCIA";"TP_ETAPA_ENSINO";"CO_REGIAO";"CO_MESORREGIAO";"CO_UF";"CO_MUNICIPIO";"CO_DISTRITO"
"13867";17;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"13868";45;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"13869";19;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"13870";20;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"13871";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"13872";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13873";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13874";6;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13875";17;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"13876";30;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"13877";6;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13878";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13879";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13880";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13881";13;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13882";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13883";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13884";8;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13885";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13886";12;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"13887";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"13888";15;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"13889";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"13890";17;1301902;13;1301902;1;32;1;1303;13;1301902;130190205
"13891";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"13892";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13893";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13894";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13895";15;1301902;13;1301902;1;30;1;1303;13;1301902;130190205
"13896";15;1301902;13;1301902;1;30;1;1303;13;1301902;130190205
"13897";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"13898";14;1301902;13;1301902;1;30;1;1303;13;1301902;130190205
"13899";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13900";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13901";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"13902";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13903";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"13904";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"13905";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13906";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"13907";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13908";7;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"13909";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"13910";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13911";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13912";8;1301902;13;1301902;4;16;1;1303;13;1301902;130190205
"13913";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13914";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13915";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"13916";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"13917";8;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13918";12;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13919";24;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"13920";4;1301902;13;1301902;3;1;1;1303;13;1301902;130190205
"13921";14;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13922";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"13923";12;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13924";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"13925";12;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13926";16;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"13927";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13928";4;1301902;13;1301902;4;2;1;1303;13;1301902;130190205
"13929";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13930";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"13931";15;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"13932";17;1301902;13;1301902;4;27;1;1303;13;1301902;130190205
"13933";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"13934";13;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"13935";12;NA;NA;NA;2;21;1;1303;13;1301902;130190205
"13936";9;1301902;13;1301902;2;17;1;1303;13;1301902;130190205
"13937";5;1301902;13;1301902;4;2;1;1303;13;1301902;130190205
"13938";15;1301902;13;1301902;4;25;1;1303;13;1301902;130190205
"13939";40;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"13940";12;1301902;13;1301902;4;20;1;1303;13;1301902;130190205
"13941";13;1301902;13;1301902;4;20;1;1303;13;1301902;130190205
"13942";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13943";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"13944";12;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"13945";13;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13946";22;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"13947";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13948";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"13949";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13950";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"13951";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13952";14;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"13953";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"13954";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13955";10;1301902;13;1301902;4;18;1;1303;13;1301902;130190205
"13956";33;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"13957";7;1304005;13;1304005;3;15;1;1303;13;1301902;130190205
"13958";8;1301902;13;1301902;4;16;1;1303;13;1301902;130190205
"13959";24;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"13960";3;1301902;13;1301902;3;1;1;1303;13;1301902;130190205
"13961";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"13962";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13963";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13964";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13965";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"13966";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13967";15;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"13968";14;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"13969";15;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"13970";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13971";12;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13972";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13973";13;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13974";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"13975";13;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13976";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"13977";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13978";5;1301902;13;1301902;4;2;1;1303;13;1301902;130190205
"13979";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13980";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"13981";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13982";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"13983";7;1301902;13;1301902;2;15;1;1303;13;1301902;130190205
"13984";8;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13985";7;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"13986";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"13987";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13988";12;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13989";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13990";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"13991";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"13992";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"13993";4;1301902;13;1301902;4;2;1;1303;13;1301902;130190205
"13994";5;1301902;13;1301902;4;2;1;1303;13;1301902;130190205
"13995";15;1301902;13;1301902;4;26;1;1303;13;1301902;130190205
"13996";16;1301902;13;1301902;4;26;1;1303;13;1301902;130190205
"13997";17;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"13998";17;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"13999";16;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"14000";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"14001";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"14002";17;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"14003";17;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"14004";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"14005";15;NA;NA;NA;2;41;1;1303;13;1301902;130190205
"14006";14;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"14007";14;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"14008";6;1301902;13;1301902;2;14;1;1303;13;1301902;130190205
"14009";11;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"14010";11;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"14011";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"14012";13;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"14013";53;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"14014";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"14015";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"14016";13;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"14017";25;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"14018";11;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"14019";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"14020";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"14021";10;1301902;13;1301902;2;18;1;1303;13;1301902;130190205
"14022";19;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"14023";28;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"14024";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"14025";9;1301902;13;1301902;2;17;1;1303;13;1301902;130190205
"14026";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14027";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"14028";9;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14029";14;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14030";7;1301902;13;1301902;2;15;1;1303;13;1301902;130190205
"14031";8;1301902;13;1301902;2;16;1;1303;13;1301902;130190205
"14032";8;1301902;13;1301902;2;16;1;1303;13;1301902;130190205
"14033";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14034";16;1301902;13;1301902;4;NA;1;1303;13;1301902;130190205
"14035";10;1301902;13;1301902;2;18;1;1303;13;1301902;130190205
"14036";10;1301902;13;1301902;2;18;1;1303;13;1301902;130190205
"14037";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"14038";16;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"14039";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14040";18;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"14041";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"14042";14;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"14043";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"14044";33;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"14045";12;1301902;13;1301902;4;16;1;1303;13;1301902;130190205
"14046";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14047";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14048";17;1301902;13;1301902;4;27;1;1303;13;1301902;130190205
"14049";8;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"14050";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14051";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14052";4;1302702;13;1302702;3;2;1;1303;13;1301902;130190205
"14053";30;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"14054";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"14055";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"14056";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14057";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14058";34;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"14059";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14060";7;1301902;13;1301902;4;16;1;1303;13;1301902;130190205
"14061";55;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"14062";6;NA;NA;NA;3;14;1;1303;13;1301902;130190205
"14063";11;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"14064";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"14065";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"14066";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"14067";14;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14068";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14069";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14070";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"14071";9;1301902;13;1301902;4;17;1;1303;13;1301902;130190205
"14072";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14073";12;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14074";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14075";9;1301902;13;1301902;4;16;1;1303;13;1301902;130190205
"14076";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14077";8;NA;NA;NA;3;16;1;1303;13;1301902;130190205
"14078";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14079";15;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"14080";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"14081";12;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14082";10;1301902;13;1301902;4;18;1;1303;13;1301902;130190205
"14083";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"14084";7;1301902;13;1301902;4;15;1;1303;13;1301902;130190205
"14085";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14086";9;1301902;13;1301902;4;17;1;1303;13;1301902;130190205
"14087";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14088";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14089";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14090";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14091";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"14092";4;NA;NA;NA;3;2;1;1303;13;1301902;130190205
"14093";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14094";16;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14095";12;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"14096";31;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"14097";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14098";9;1301902;13;1301902;2;18;1;1303;13;1301902;130190205
"14099";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14100";13;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"14101";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"14102";10;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"14103";22;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"14104";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14105";19;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14106";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14107";13;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"14108";13;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"14109";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"14110";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"14111";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"14112";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"14113";16;NA;NA;NA;2;26;1;1303;13;1301902;130190205
"14114";17;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14115";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14116";14;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"14117";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"14118";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"14119";7;1301902;13;1301902;2;15;1;1303;13;1301902;130190205
"14120";7;1301902;13;1301902;2;16;1;1303;13;1301902;130190205
"14121";11;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"14122";9;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"14123";19;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"14124";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"14125";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"14126";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"14127";22;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"14128";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"14129";23;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"14130";11;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"14131";22;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"14132";20;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"14133";38;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"14134";7;1301902;13;1301902;2;15;1;1303;13;1301902;130190205
"14135";9;NA;NA;NA;3;17;1;1303;13;1301902;130190205
"14136";39;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"14137";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"14138";13;1301902;13;1301902;2;NA;1;1303;13;1301902;130190205
"14139";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"14140";16;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14141";10;1301902;13;1301902;4;18;1;1303;13;1301902;130190205
"14142";15;1301902;13;1301902;4;20;1;1303;13;1301902;130190205
"14143";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"14144";13;1301902;13;1301902;4;21;1;1303;13;1301902;130190205
"14145";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"14146";13;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14147";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14148";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"14149";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"14150";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"14151";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14152";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14153";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"14154";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"14155";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"14156";9;1301902;13;1301902;4;17;1;1303;13;1301902;130190205
"14157";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"14158";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14159";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14160";16;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14161";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14162";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14163";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14164";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"14165";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14166";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14167";7;1301902;13;1301902;4;15;1;1303;13;1301902;130190205
"14168";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14169";9;1301902;13;1301902;4;17;1;1303;13;1301902;130190205
"14170";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"14171";3;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14172";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14173";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"14174";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"14175";6;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"14176";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"14177";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14178";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"14179";4;NA;NA;NA;3;2;1;1303;13;1301902;130190205
"14180";6;1301902;13;1301902;4;14;1;1303;13;1301902;130190205
"14181";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14182";15;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"14183";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"14184";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"14185";36;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"14186";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"14187";17;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"14188";15;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"14189";8;1301902;13;1301902;4;16;1;1303;13;1301902;130190205
"14190";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14191";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"14192";17;1301902;13;1301902;4;17;1;1303;13;1301902;130190205
"14193";13;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"14194";9;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
